Code_substance;Libelle_substance;Code_ARP
420.0;CAFÉINE;ARP002440
2202.0;PARACÉTAMOL;ARP002440
24321.0;CHLORHYDRATE DE METFORMINE;ARP002441
71861.0;GLIMÉPIRIDE;ARP002442
24321.0;CHLORHYDRATE DE METFORMINE;ARP002442
14446.0;FUROATE DE MOMÉTASONE;ARP002443
80102.0;MONTÉLUKAST;ARP002444
80102.0;MONTÉLUKAST;ARP002445
2284.0;PYRIDOXINE;ARP002446
3225.0;SUCCINATE DE DOXYLAMINE;ARP002447
3984.0;CHLORHYDRATE DE PYRIDOXINE;ARP002447
93286.0;ACIDE CLAVULANIQUE;ARP002448
5248.0;AMOXICILLINE;ARP002448
15009.0;TIMOLOL;ARP002448
83492.0;SOFOSBUVIR;ARP002449
66916.0;ACIDE N-ACÉTYL ASPARTYL GLUTAMIQUE (SEL DE SODIUM);ARP002451
66916.0;ACIDE N-ACÉTYL ASPARTYL GLUTAMIQUE (SEL DE SODIUM);ARP002452
62180.0;ACÉCLOFÉNAC;ARP002454
62180.0;ACÉCLOFÉNAC;ARP002455
2160.0;ACIDE FUSIDIQUE;ARP002456
2338.0;CHLORHYDRATE DE NALBUPHINE;ARP002458
291.0;FÉNOPROFÈNE;ARP002459
64768.0;FÉNOPROFÈNE CALCIUM;ARP002459
549.0;IODE;ARP002460
5348.0;CUIVRE;ARP002460
64114.0;MANGANÈSE;ARP002460
5363.0;SÉLÉNIUM;ARP002460
94881.0;MAGNÉSIUM;ARP002460
71362.0;PROTÉINE S ;ARP002460
56593.0;PHOSPHORE;ARP002460
30272.0;POTASSIUM;ARP002460
45730.0;SODIUM ;ARP002460
34855.0;FER;ARP002460
3271.0;NAPROXÈNE;ARP002463
5080.0;CHLORHYDRATE D'OXYMÉTAZOLINE;ARP002464
14446.0;FUROATE DE MOMÉTASONE;ARP002465
14446.0;FUROATE DE MOMÉTASONE;ARP002467
33681.0;FUROATE DE MOMÉTASONE MONOHYDRATÉ;ARP002467
1525.0;CHOLÉCALCIFÉROL;ARP002468
428.0;CARBONATE DE CALCIUM;ARP002468
39727.0;AMLODIPINE;ARP002469
819.0;INDAPAMIDE;ARP002469
984.0;DOMPÉRIDONE;ARP002470
489.0;CHLORHYDRATE DE CHLORPROMAZINE;ARP002471
2376.0;MÉTOPIMAZINE;ARP002471
1430.0;CHLORPROMAZINE;ARP002471
66304.0;DITARTRATE DE VINORELBINE;ARP002472
24563.0;CLARITHROMYCINE;ARP002473
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP002475
96027.0;NÉBIVOLOL;ARP002476
96027.0;NÉBIVOLOL;ARP002477
85516.0;CÉFOTAXIME;ARP002478
85516.0;CÉFOTAXIME;ARP002479
17061.0;CEFPODOXIME;ARP002480
99303.0;CEFPODOXIME PROXÉTIL;ARP002480
2947.0;ACIDE MALIQUE;ARP002482
1023.0;ACIDE ASCORBIQUE;ARP002483
55004.0;BLÉOMYCINE;ARP002484
2361.0;MÉTHYLPREDNISOLONE;ARP002484
1358.0;CARBIMAZOLE;ARP002485
66431.0;CIPROFLOXACINE;ARP002486
1608.0;DEXAMÉTHASONE;ARP002487
55004.0;BLÉOMYCINE;ARP002487
5248.0;AMOXICILLINE;ARP002488
3478.0;PREDNISOLONE (PHOSPHATE DISODIQUE DE);ARP002489
4455.0;NÉOMYCINE (SULFATE DE);ARP002489
817.0;DIFLUCORTOLONE (VALÉRATE DE);ARP002491
817.0;DIFLUCORTOLONE (VALÉRATE DE);ARP002492
1433.0;CHLORQUINALDOL;ARP002492
66431.0;CIPROFLOXACINE;ARP002500
51528.0;DORZOLAMIDE;ARP002501
563.0;L-LYSINE;ARP002502
2452.0;NICOTINAMIDE;ARP002502
3904.0;GLUCONATE DE MANGANÈSE;ARP002502
1023.0;VITAMINE C;ARP002502
1473.0;ZINC;ARP002502
432.0;GLUCONATE DE CALCIUM;ARP002502
1040.0;ACIDE FOLIQUE;ARP002502
2201.0;DEXPANTHÉNOL;ARP002502
47604.0;GENTAMICINE;ARP002503
33474.0;LATANOPROST;ARP002504
32611.0;TIOTROPIUM;ARP002505
37430.0;RISPÉRIDONE;ARP002506
1023.0;VITAMINE C;ARP002507
2019.0;HALOPÉRIDOL;ARP002508
2019.0;HALOPÉRIDOL;ARP002509
67549.0;RABÉPRAZOLE;ARP002510
62180.0;ACÉCLOFÉNAC;ARP002510
2202.0;PARACÉTAMOL;ARP002510
2825.0;PHÉNOBARBITAL;ARP002511
1539.0;CYANOCOBALAMINE;ARP002512
2331.0;RIBOFLAVINE;ARP002512
71153.0;TELMISARTAN;ARP002513
2438.0;PHÉNYLÉPHRINE;ARP002514
2438.0;PHÉNYLÉPHRINE;ARP002515
2202.0;PARACÉTAMOL;ARP002515
2202.0;PARACÉTAMOL;ARP002516
60159.0;FILGRASTIM ;ARP002517
60159.0;FILGRASTIM ;ARP002518
923.0;ALPHA-TOCOPHÉROL;ARP002519
1539.0;CYANOCOBALAMINE;ARP002519
1040.0;ACIDE FOLIQUE;ARP002519
72.0;BIOTINE;ARP002519
60271.0;DL-MÉTHIONINE;ARP002519
2452.0;NICOTINAMIDE;ARP002519
3984.0;PYRIDOXINE (CHLORHYDRATE DE);ARP002519
2331.0;RIBOFLAVINE;ARP002519
5230.0;NITRATE DE THIAMINE;ARP002519
2201.0;DEXPANTHÉNOL;ARP002519
428.0;CARBONATE DE CALCIUM;ARP002520
4413.0;CARBONATE DE MAGNÉSIUM;ARP002520
80180.0;NÉVIRAPINE;ARP002521
80180.0;NÉVIRAPINE;ARP002522
80180.0;NÉVIRAPINE;ARP002523
80180.0;NÉVIRAPINE;ARP002524
80180.0;NÉVIRAPINE;ARP002525
17407.0;ÉSOMÉPRAZOLE;ARP002528
14446.0;FUROATE DE MOMÉTASONE;ARP002530
2229.0;PROGESTÉRONE;ARP002531
13709.0;CHLORHYDRATE DE NICARDIPINE;ARP002532
1023.0;VITAMINE C;ARP002533
94881.0;MAGNÉSIUM;ARP002533
432.0;GLUCONATE DE CALCIUM;ARP002533
60167.0;MÉROPÉNEM;ARP002534
2382.0;MÉTRONIDAZOLE;ARP002535
2382.0;MÉTRONIDAZOLE;ARP002536
842.0;NIFÉDIPINE;ARP002537
842.0;NIFÉDIPINE;ARP002538
842.0;NIFÉDIPINE;ARP002539
842.0;NIFÉDIPINE;ARP002540
842.0;NIFÉDIPINE;ARP002541
1062.0;ACIDE NIFLUMIQUE;ARP002542
1062.0;ACIDE NIFLUMIQUE;ARP002543
6492.0;ATRACURIUM (BÉSILATE D');ARP002545
5717.0;ANATOXINE TÉTANIQUE ;ARP002546
4433.0;PARAHYDROXYBENZOATE DE MÉTHYLE;ARP002547
4492.0;PARAHYDROXYBENZOATE DE PROPYLE;ARP002547
3728.0;PARAHYDROXYBENZOATE D'ÉTHYLE;ARP002547
29577.0;PERMÉTHRINE;ARP002548
467.0;CODÉINE;ARP002549
2202.0;PARACÉTAMOL;ARP002549
4475.0;CHLORHYDRATE DE PAPAVÉRINE;ARP002550
10171.0;SIMVASTATINE;ARP002551
2202.0;PARACÉTAMOL;ARP002553
11279.0;FLUCONAZOLE;ARP002554
2202.0;PARACÉTAMOL;ARP002555
83.0;PIRACÉTAM;ARP002555
342.0;TRIMÉTHOPRIME;ARP002556
2878.0;SULFAMÉTHOXAZOLE;ARP002556
9745.0;NORADRÉNALINE;ARP002557
15372.0;NORFLOXACINE;ARP002559
15372.0;NORFLOXACINE;ARP002560
2382.0;MÉTRONIDAZOLE;ARP002560
762.0;ATÉNOLOL;ARP002561
15372.0;NORFLOXACINE;ARP002561
2382.0;MÉTRONIDAZOLE;ARP002561
15372.0;NORFLOXACINE;ARP002562
2382.0;MÉTRONIDAZOLE;ARP002562
54667.0;RIFAXIMINE;ARP002563
2258.0;PROPRANOLOL (CHLORHYDRATE DE);ARP002564
15009.0;TIMOLOL;ARP002565
196.0;LÉVONORGESTREL;ARP002566
53415.0;RITONAVIR;ARP002567
15372.0;NORFLOXACINE;ARP002568
3611.0;TINIDAZOLE;ARP002568
5080.0;CHLORHYDRATE D'OXYMÉTAZOLINE;ARP002569
81234.0;LÉVOFLOXACINE;ARP002570
762.0;ATÉNOLOL;ARP002571
93748.0;BÉSYLATE D'AMLODIPINE;ARP002572
762.0;ATÉNOLOL;ARP002572
33218.0;INSULINE ASPARTE ;ARP002574
5248.0;AMOXICILLINE;ARP002575
93286.0;ACIDE CLAVULANIQUE;ARP002575
33218.0;INSULINE ASPARTE ;ARP002576
2726.0;LÉVOMÉPROMAZINE;ARP002577
901.0;CHLORURE DE SODIUM;ARP002578
901.0;CHLORURE DE SODIUM;ARP002579
2940.0;HYDROXYDE D'ALUMINIUM;ARP002580
4415.0;HYDROXYDE DE MAGNÉSIUM;ARP002580
90673.0;ACIDE FOLINIQUE;ARP002580
3013.0;TRISILICATE DE MAGNÉSIUM;ARP002580
10394.0;SIMÉTICONE;ARP002580
90673.0;ACIDE FOLINIQUE;ARP002581
3013.0;TRISILICATE DE MAGNÉSIUM;ARP002581
10394.0;SIMÉTICONE;ARP002581
4415.0;HYDROXYDE DE MAGNÉSIUM;ARP002581
2940.0;HYDROXYDE D'ALUMINIUM;ARP002581
54693.0;CLOPIDOGREL;ARP002582
38524.0;PANTOPRAZOLE;ARP002583
984.0;DOMPÉRIDONE;ARP002583
3197.0;CHLORHYDRATE DE CYPROHEPTADINE;ARP002584
4503.0;KÉTAMINE (CHLORHYDRATE DE);ARP002585
1023.0;ACIDE ASCORBIQUE;ARP002585
2331.0;RIBOFLAVINE;ARP002585
3984.0;PYRIDOXINE (CHLORHYDRATE DE);ARP002585
2452.0;NICOTINAMIDE;ARP002585
2092.0;IBUPROFÈNE;ARP002586
1040.0;ACIDE FOLIQUE;ARP002587
1023.0;VITAMINE C;ARP002587
1473.0;ZINC;ARP002587
34855.0;FER;ARP002587
2092.0;IBUPROFÈNE;ARP002588
2278.0;CHLORHYDRATE DE PSEUDOÉPHÉDRINE;ARP002589
2092.0;IBUPROFÈNE;ARP002589
2709.0;LACTULOSE;ARP002596
1603.0;TAURINE;ARP002596
11506.0;TRYPTOPHANE;ARP002596
5759.0;CHLORURE D'ACÉTYLCHOLINE;ARP002596
5759.0;CHLORURE D'ACÉTYLCHOLINE;ARP002597
11506.0;TRYPTOPHANE;ARP002597
2709.0;LACTULOSE;ARP002597
1603.0;TAURINE;ARP002597
15009.0;TIMOLOL;ARP002598
2509.0;NYSTATINE;ARP002599
2509.0;NYSTATINE;ARP002600
2509.0;NYSTATINE;ARP002601
2509.0;NYSTATINE;ARP002602
5080.0;CHLORHYDRATE D'OXYMÉTAZOLINE;ARP002603
23654.0;TOBRAMYCINE;ARP002606
1608.0;DEXAMÉTHASONE;ARP002606
626.0;SALBUTAMOL;ARP002607
35232.0;CEFTRIAXONE;ARP002608
2160.0;ACIDE FUSIDIQUE;ARP002609
72608.0;OLOPATADINE;ARP002610
39422.0;PRÉGABALINE;ARP002611
33.0;ALCOOL BENZYLIQUE;ARP002612
5453.0;SALICYLATE DE MÉTHYLE;ARP002612
36592.0;DICLOFÉNAC;ARP002612
22364.0;DICLOFÉNAC DE DIÉTHYLAMINE;ARP002612
39422.0;PRÉGABALINE;ARP002613
3193.0;MALÉATE DE CHLORPHÉNAMINE;ARP002615
2202.0;PARACÉTAMOL;ARP002615
1023.0;VITAMINE C;ARP002615
3088.0;CHLORHYDRATE DE PHÉNYLÉPHRINE;ARP002615
1023.0;VITAMINE C;ARP002616
2666.0;MÉTHIONINE;ARP002616
2092.0;IBUPROFÈNE;ARP002617
29442.0;CLAVULANATE DE POTASSIUM;ARP002618
5248.0;AMOXICILLINE;ARP002618
2754.0;OFLOXACINE;ARP002619
66431.0;CIPROFLOXACINE;ARP002619
11279.0;FLUCONAZOLE;ARP002620
71861.0;GLIMÉPIRIDE;ARP002621
4773.0;OMÉPRAZOLE;ARP002622
974.0;ORNIDAZOLE;ARP002625
66431.0;CIPROFLOXACINE;ARP002625
66431.0;CIPROFLOXACINE;ARP002626
974.0;ORNIDAZOLE;ARP002626
2754.0;OFLOXACINE;ARP002627
2754.0;OFLOXACINE;ARP002628
2754.0;OFLOXACINE;ARP002629
2754.0;OFLOXACINE;ARP002630
27707.0;OXACILLINE;ARP002631
2754.0;OFLOXACINE;ARP002632
2754.0;OFLOXACINE;ARP002633
2754.0;OFLOXACINE;ARP002634
66431.0;CIPROFLOXACINE;ARP002635
2754.0;OFLOXACINE;ARP002636
2754.0;OFLOXACINE;ARP002637
2754.0;OFLOXACINE;ARP002638
2754.0;OFLOXACINE;ARP002639
974.0;ORNIDAZOLE;ARP002639
525.0;GENTAMICINE (SULFATE DE);ARP002640
342.0;TRIMÉTHOPRIME;ARP002641
3434.0;POLYMYXINE B (SULFATE DE);ARP002641
2160.0;ACIDE FUSIDIQUE;ARP002642
549.0;IODE;ARP002643
1023.0;VITAMINE C;ARP002643
1525.0;VITAMINE D3;ARP002643
4773.0;OMÉPRAZOLE;ARP002644
2754.0;OFLOXACINE;ARP002645
3026.0;NITRATE DE MICONAZOLE;ARP002646
17723.0;OLANZAPINE;ARP002647
37.0;DICLOFÉNAC SODIQUE;ARP002648
5348.0;CUIVRE;ARP002649
5084.0;OR;ARP002650
8477.0;ARGENT;ARP002650
5348.0;CUIVRE;ARP002650
5002.0;GLUCONATE DE LITHIUM;ARP002651
94881.0;MAGNÉSIUM;ARP002652
5348.0;CUIVRE;ARP002653
64114.0;MANGANÈSE;ARP002653
3904.0;GLUCONATE DE MANGANÈSE;ARP002653
82404.0;NICKEL;ARP002654
51332.0;COBALT;ARP002654
1473.0;ZINC;ARP002654
3666.0;CINÉOLE;ARP002655
93286.0;ACIDE CLAVULANIQUE;ARP002655
5248.0;AMOXICILLINE;ARP002655
29486.0;OLMÉSARTAN MÉDOXOMIL;ARP002656
72608.0;OLOPATADINE;ARP002657
4773.0;OMÉPRAZOLE;ARP002658
4773.0;OMÉPRAZOLE;ARP002659
4773.0;OMÉPRAZOLE;ARP002660
4773.0;OMÉPRAZOLE;ARP002661
4773.0;OMÉPRAZOLE;ARP002662
4773.0;OMÉPRAZOLE;ARP002663
4773.0;OMÉPRAZOLE;ARP002664
4773.0;OMÉPRAZOLE;ARP002665
4773.0;OMÉPRAZOLE;ARP002666
2596.0;IOHEXOL;ARP002667
4773.0;OMÉPRAZOLE;ARP002669
1931.0;FLUOROURACILE;ARP002670
713.0;ÉTOPOSIDE;ARP002671
5431.0;LIDOCAÏNE;ARP002672
5431.0;LIDOCAÏNE;ARP002673
2067.0;HYDROCORTISONE;ARP002673
42537.0;ONDANSÉTRON;ARP002674
608.0;PHÉNOL;ARP002675
42430.0;OXALIPLATINE;ARP002676
84525.0;AMPICILLINE ANHYDRE;ARP002678
473.0;CROMOGLICATE DE SODIUM;ARP002679
473.0;CROMOGLICATE DE SODIUM;ARP002680
1608.0;DEXAMÉTHASONE;ARP002681
23654.0;TOBRAMYCINE;ARP002681
2754.0;OFLOXACINE;ARP002682
4771.0;BENZALKONIUM (CHLORURE DE);ARP002682
5324.0;ALCOOL PROPYLIQUE;ARP002683
19476.0;POVIDONE;ARP002683
19476.0;POVIDONE;ARP002684
5324.0;ALCOOL PROPYLIQUE;ARP002684
15009.0;TIMOLOL;ARP002685
3980.0;ACÉTATE DE PREDNISOLONE;ARP002686
35532.0;ACIDE ALENDRONIQUE;ARP002687
979.0;CÉFACLOR;ARP002688
15401.0;KETOTIFÈNE;ARP002689
15401.0;KETOTIFÈNE;ARP002690
99303.0;CEFPODOXIME PROXÉTIL;ARP002691
99303.0;CEFPODOXIME PROXÉTIL;ARP002692
17061.0;CEFPODOXIME;ARP002692
19757.0;CÉFAZOLINE;ARP002693
2754.0;OFLOXACINE;ARP002695
974.0;ORNIDAZOLE;ARP002696
2754.0;OFLOXACINE;ARP002696
1040.0;ACIDE FOLIQUE;ARP002697
34855.0;FER;ARP002697
4422.0;STÉARATE DE MAGNÉSIUM;ARP002701
20879.0;LACTATE DE MAGNÉSIUM DIHYDRATÉ;ARP002701
1786.0;ESTRADIOL;ARP002702
90495.0;SULFATE DE CHONDROÏTINE  ;ARP002703
4921.0;SULFATE DE GLUCOSAMINE;ARP002703
46310.0;GLUCOSAMINE;ARP002703
767.0;ACIDE CHOLIQUE;ARP002703
1023.0;ACIDE ASCORBIQUE;ARP002703
96035.0;AZITHROMYCINE;ARP002704
6206.0;MACROGOL 4000;ARP002705
45730.0;SODIUM ;ARP002706
75054.0;CITRATE3-;ARP002706
30272.0;POTASSIUM;ARP002706
529.0;GLUCOSE;ARP002706
5248.0;AMOXICILLINE;ARP002707
3495.0;BENZATHINE PHÉNOXYMÉTHYLPÉNICILLINE;ARP002708
3085.0;PILOCARPINE (CHLORHYDRATE DE);ARP002709
1021.0;GLYCINE;ARP002709
608.0;PHÉNOL;ARP002709
2333.0;RIFAMYCINE;ARP002710
5080.0;CHLORHYDRATE D'OXYMÉTAZOLINE;ARP002711
5080.0;CHLORHYDRATE D'OXYMÉTAZOLINE;ARP002712
55004.0;BLÉOMYCINE;ARP002713
600.0;MICONAZOLE;ARP002713
2382.0;MÉTRONIDAZOLE;ARP002713
27707.0;OXACILLINE;ARP002714
27707.0;OXACILLINE;ARP002715
27707.0;OXACILLINE;ARP002716
27707.0;OXACILLINE;ARP002717
63854.0;CÉLÉCOXIB;ARP002718
4180.0;BOLDINE;ARP002720
45087.0;RISÉDRONATE MONOSODIQUE;ARP002720
12662.0;PHOSPHATE DISODIQUE;ARP002720
905.0;SULFATE DE SODIUM ANHYDRE;ARP002720
4180.0;BOLDINE;ARP002721
19022.0;DIHYDROGÉNOPHOSPHATE DE SODIUM ANHYDRE;ARP002721
905.0;SULFATE DE SODIUM ANHYDRE;ARP002721
5087.0;CHLORHYDRATE D'OXYCODONE;ARP002724
27707.0;OXACILLINE;ARP002725
2197.0;OXYTOCINE;ARP002726
2197.0;OXYTOCINE;ARP002727
3348.0;ALBENDAZOLE;ARP002728
51528.0;DORZOLAMIDE;ARP002729
600.0;MICONAZOLE;ARP002730
72608.0;OLOPATADINE;ARP002731
45328.0;CHLORHYDRATE DE MOXIFLOXACINE;ARP002732
4771.0;CHLORURE DE BENZALKONIUM;ARP002732
1608.0;DEXAMÉTHASONE;ARP002732
1810.0;BENZOCAÏNE;ARP002733
43633.0;RIVAROXABAN;ARP002734
1362.0;CLOXACILLINE SODIQUE;ARP002735
1023.0;VITAMINE C;ARP002736
931.0;SULFATE DE ZINC;ARP002737
529.0;GLUCOSE ANHYDRE;ARP002737
4155.0;CITRATE DE SODIUM;ARP002737
901.0;CHLORURE DE SODIUM;ARP002737
93.0;CHLORURE DE POTASSIUM;ARP002737
99686.0;CARBÉTOCINE;ARP002738
2092.0;IBUPROFÈNE;ARP002739
20030.0;PACLITAXEL;ARP002740
20030.0;PACLITAXEL;ARP002741
20030.0;PACLITAXEL;ARP002742
2092.0;IBUPROFÈNE;ARP002743
2678.0;CHLORHYDRATE DE DIPHÉNHYDRAMINE;ARP002744
3088.0;CHLORHYDRATE DE PHÉNYLÉPHRINE;ARP002744
3193.0;MALÉATE DE CHLORPHÉNAMINE;ARP002744
3499.0;PHOSPHATE DE PRIMAQUINE;ARP002747
4805.0;CINCHOCAÏNE (CHLORHYDRATE DE);ARP002749
39567.0;ARTÉMÉTHER;ARP002751
24296.0;LUMÉFANTRINE;ARP002752
39567.0;ARTÉMÉTHER;ARP002752
25037.0;IOPAMIDOL;ARP002755
85516.0;CÉFOTAXIME;ARP002756
2202.0;PARACÉTAMOL;ARP002757
2202.0;PARACÉTAMOL;ARP002759
467.0;CODÉINE;ARP002759
420.0;CAFÉINE;ARP002760
420.0;CAFÉINE;ARP002761
2202.0;PARACÉTAMOL;ARP002761
2438.0;PHÉNYLÉPHRINE;ARP002761
2202.0;PARACÉTAMOL;ARP002762
420.0;CAFÉINE;ARP002763
2202.0;PARACÉTAMOL;ARP002763
4455.0;SULFATE DE NÉOMYCINE;ARP002764
2509.0;NYSTATINE;ARP002764
2202.0;PARACÉTAMOL;ARP002765
35415.0;TRAMADOL;ARP002765
2202.0;PARACÉTAMOL;ARP002767
2202.0;PARACÉTAMOL;ARP002768
9586.0;PÉRINDOPRIL ERBUMINE;ARP002769
819.0;INDAPAMIDE;ARP002770
52431.0;PÉRINDOPRIL;ARP002770
545.0;HYDROCORTISONE (ACÉTATE D');ARP002771
5432.0;LIDOCAÏNE (CHLORHYDRATE DE);ARP002771
4455.0;NÉOMYCINE (SULFATE DE);ARP002771
3434.0;POLYMYXINE B (SULFATE DE);ARP002771
38524.0;PANTOPRAZOLE;ARP002772
38524.0;PANTOPRAZOLE;ARP002773
38524.0;PANTOPRAZOLE;ARP002774
35232.0;CEFTRIAXONE;ARP002775
2202.0;PARACÉTAMOL;ARP002776
29577.0;PERMÉTHRINE;ARP002777
2202.0;PARACÉTAMOL;ARP002779
2202.0;PARACÉTAMOL;ARP002780
35415.0;TRAMADOL;ARP002781
2202.0;PARACÉTAMOL;ARP002781
2202.0;PARACÉTAMOL;ARP002782
2202.0;PARACÉTAMOL;ARP002783
2202.0;PARACÉTAMOL;ARP002784
2202.0;PARACÉTAMOL;ARP002785
2202.0;PARACÉTAMOL;ARP002786
2202.0;PARACÉTAMOL;ARP002787
2202.0;PARACÉTAMOL;ARP002788
2202.0;PARACÉTAMOL;ARP002789
2202.0;PARACÉTAMOL;ARP002790
2202.0;PARACÉTAMOL;ARP002791
2202.0;PARACÉTAMOL;ARP002792
2202.0;PARACÉTAMOL;ARP002793
2202.0;PARACÉTAMOL;ARP002794
2202.0;PARACÉTAMOL;ARP002795
2202.0;PARACÉTAMOL;ARP002796
2202.0;PARACÉTAMOL;ARP002797
2202.0;PARACÉTAMOL;ARP002798
467.0;CODÉINE;ARP002798
2202.0;PARACÉTAMOL;ARP002799
2202.0;PARACÉTAMOL;ARP002800
2202.0;PARACÉTAMOL;ARP002801
2092.0;IBUPROFÈNE;ARP002801
2202.0;PARACÉTAMOL;ARP002802
2202.0;PARACÉTAMOL;ARP002803
62180.0;ACÉCLOFÉNAC;ARP002803
2202.0;PARACÉTAMOL;ARP002804
2202.0;PARACÉTAMOL;ARP002805
2202.0;PARACÉTAMOL;ARP002806
1023.0;ACIDE ASCORBIQUE;ARP002806
2092.0;IBUPROFÈNE;ARP002807
2202.0;PARACÉTAMOL;ARP002807
420.0;CAFÉINE ANHYDRE;ARP002808
5.0;ACÉTYLSALICYLIQUE (ACIDE);ARP002808
2202.0;PARACÉTAMOL;ARP002808
3348.0;ALBENDAZOLE;ARP002809
8.0;ACIDE BORIQUE;ARP002810
5100.0;POUDRE D'OPIUM;ARP002810
436.0;CAMPHRE;ARP002810
51891.0;PAROXÉTINE;ARP002811
2202.0;PARACÉTAMOL;ARP002813
420.0;CAFÉINE;ARP002813
2092.0;IBUPROFÈNE;ARP002813
342.0;TRIMÉTHOPRIME;ARP002814
342.0;TRIMÉTHOPRIME;ARP002815
342.0;TRIMÉTHOPRIME;ARP002816
342.0;TRIMÉTHOPRIME;ARP002817
2905.0;SULFOGAÏACOL;ARP002818
637.0;BENZOATE DE SODIUM;ARP002818
90.0;SULFATE DE POTASSIUM;ARP002819
521.0;GAÏACOL;ARP002820
651.0;TERPINE;ARP002820
659.0;THYMOL;ARP002820
2202.0;PARACÉTAMOL;ARP002823
20030.0;PACLITAXEL;ARP002824
2236.0;PROMÉTHAZINE;ARP002825
626.0;SALBUTAMOL;ARP002826
3691.0;GUAÏFÉNÉSINE;ARP002826
4729.0;CHLORHYDRATE DE BROMHEXINE;ARP002826
90.0;SULFATE DE POTASSIUM;ARP002827
4729.0;CHLORHYDRATE DE BROMHEXINE;ARP002827
1525.0;VITAMINE D3;ARP002829
1023.0;VITAMINE C;ARP002829
1525.0;VITAMINE D3;ARP002830
1023.0;VITAMINE C;ARP002830
3904.0;GLUCONATE DE MANGANÈSE;ARP002830
2754.0;OFLOXACINE;ARP002831
76196.0;PEGINTERFÉRON ALFA-2A ;ARP002832
2754.0;OFLOXACINE;ARP002835
35415.0;TRAMADOL;ARP002836
5331.0;BENZYLPÉNICILLINE SODIQUE;ARP002837
5033.0;BENZATHINE BENZYLPÉNICILLINE;ARP002837
2640.0;MÉSALAZINE;ARP002838
2640.0;MÉSALAZINE;ARP002839
4034.0;FAMOTIDINE;ARP002840
4309.0;GUAÏAZULÈNE;ARP002842
2969.0;DIMÉTICONE;ARP002842
2202.0;PARACÉTAMOL;ARP002843
32109.0;CYPROHEPTADINE;ARP002844
52431.0;PÉRINDOPRIL;ARP002845
39727.0;AMLODIPINE;ARP002845
69916.0;PÉRINDOPRIL ARGININE;ARP002846
69916.0;PÉRINDOPRIL ARGININE;ARP002848
7436.0;FUMARATE DE BISOPROLOL;ARP002848
32109.0;CYPROHEPTADINE;ARP002852
659.0;THYMOL;ARP002853
3239.0;HUILE ESSENTIELLE DE LAVANDE;ARP002853
4347.0;HUILE ESSENTIELLE DE ROMARIN;ARP002853
32109.0;CYPROHEPTADINE;ARP002854
48694.0;THIAMINE;ARP002854
2331.0;RIBOFLAVINE;ARP002854
2284.0;PYRIDOXINE;ARP002854
2452.0;NICOTINAMIDE;ARP002854
1023.0;ACIDE ASCORBIQUE;ARP002854
1023.0;ACIDE ASCORBIQUE;ARP002855
32109.0;CYPROHEPTADINE;ARP002855
563.0;L-LYSINE;ARP002855
2452.0;NICOTINAMIDE;ARP002855
3929.0;NITRATE D'ÉCONAZOLE;ARP002856
3929.0;NITRATE D'ÉCONAZOLE;ARP002857
2197.0;OXYTOCINE;ARP002858
2113.0;PHYTOMÉNADIONE;ARP002859
2202.0;PARACÉTAMOL;ARP002860
4771.0;BENZALKONIUM (CHLORURE DE);ARP002861
4771.0;CHLORURE DE BENZALKONIUM;ARP002861
463.0;CLONAZÉPAM;ARP002863
5248.0;AMOXICILLINE;ARP002864
93286.0;ACIDE CLAVULANIQUE;ARP002864
5248.0;AMOXICILLINE;ARP002865
35232.0;CEFTRIAXONE;ARP002866
2236.0;PROMÉTHAZINE;ARP002867
2825.0;PHÉNOBARBITAL;ARP002868
2825.0;PHÉNOBARBITAL;ARP002869
2825.0;PHÉNOBARBITAL;ARP002870
2438.0;PHÉNYLÉPHRINE;ARP002871
3970.0;TRIMÉTHYLPHLOROGLUCINOL;ARP002872
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP002873
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP002874
3970.0;TRIMÉTHYLPHLOROGLUCINOL;ARP002874
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP002877
901.0;CHLORURE DE SODIUM;ARP002879
1837.0;TÉTRACYCLINE;ARP002881
76840.0;MOXONIDINE;ARP002882
22692.0;KÉTOCONAZOLE;ARP002884
527.0;GLICLAZIDE;ARP002886
2709.0;LACTULOSE;ARP002888
7326.0;TRIGLYCÉRIDES À CHAÎNE MOYENNE;ARP002888
71362.0;PROTÉINE S ;ARP002889
1023.0;VITAMINE C;ARP002889
71362.0;PROTÉINE S ;ARP002890
39727.0;AMLODIPINE;ARP002891
62180.0;ACÉCLOFÉNAC;ARP002892
2202.0;PARACÉTAMOL;ARP002892
66431.0;CIPROFLOXACINE;ARP002893
83.0;PIRACÉTAM;ARP002896
25336.0;PIROXICAM;ARP002897
25336.0;PIROXICAM;ARP002898
25336.0;PIROXICAM;ARP002899
25336.0;PIROXICAM;ARP002900
25336.0;PIROXICAM;ARP002901
901.0;CHLORURE DE SODIUM;ARP002902
62283.0;VINBLASTINE ANHYDRE;ARP002902
74856.0;SOLUTION DE (S)-LACTATE DE SODIUM;ARP002902
93.0;CHLORURE DE POTASSIUM;ARP002902
3018.0;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;ARP002902
